1694428842: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694430643: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694432444: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694434245: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694436046: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694437847: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694439648: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694441449: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694443250: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694445051: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694446852: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694448653: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694450454: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694452255: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694454056: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694455857: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694457658: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694459459: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694461260: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694463061: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694464862: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694466663: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694468464: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694470265: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694472066: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694473867: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694475668: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694477469: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694479270: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694481071: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694482872: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694484673: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694486474: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694488275: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694490076: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694491877: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694493678: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694495479: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694497280: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694499081: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694500882: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694502683: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694504484: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694506285: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694508086: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694509887: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694511688: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694513489: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694515290: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694517091: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694518892: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694520693: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694522494: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694524295: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694526096: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694527897: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694529698: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694531499: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694533300: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694535101: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694536902: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694538703: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694540504: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694542305: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694544106: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694545907: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694547708: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694549509: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694551310: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694553111: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694554912: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694556713: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694558514: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694560315: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694562116: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694563917: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694565718: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694567519: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694569320: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694571121: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694572922: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694574723: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694576524: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694578325: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694580126: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694581927: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694583728: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694585529: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694587330: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694589131: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694590932: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694592733: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694594534: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694596335: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694598136: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694599937: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694601738: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694603539: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694605340: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694607141: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694608942: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694610743: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694612544: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694614345: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694616146: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694617947: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694619748: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694621549: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694623350: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694625151: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694626952: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694628753: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694630554: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694632355: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694634156: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694635957: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694637758: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694639559: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694641360: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694643161: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694644962: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694646763: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694648564: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694650365: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694652166: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694653967: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694655768: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694657569: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694659370: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694661171: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694662972: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694664773: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694666574: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694668375: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694670176: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694671977: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694673778: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694675579: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694677380: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694679181: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694680982: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694682783: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694684584: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694686385: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694688186: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694689987: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694691788: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694693589: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694695390: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694697191: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694698992: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694700793: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694702594: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694704395: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694706196: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694707997: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694709798: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694711599: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694713400: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694715201: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694717002: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694718803: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694720604: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694722405: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694724206: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694726007: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694727808: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694729609: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694731410: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694733211: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694735012: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694736813: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694738614: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694740415: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694742216: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694744017: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694745818: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694747619: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694749420: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694751221: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694753022: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694754823: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694756624: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694758425: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694760226: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694762027: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694763828: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694765629: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694767430: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694769231: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694771032: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694772833: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694774634: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694776435: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694778236: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694780037: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694781838: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694783639: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694785440: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694787241: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694789042: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694790843: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694792644: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694794445: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694796246: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694798047: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694799848: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694801649: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694803450: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694805251: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694807052: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694808853: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694810654: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694812455: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694814256: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694816057: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694817858: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694819659: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694821460: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694823261: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694825062: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694826863: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694828664: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694830465: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694832266: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694834067: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694835868: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694837669: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694839470: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694841271: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694843072: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694844873: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694846674: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694848475: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694850276: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694852077: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694853878: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694855679: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694857480: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694859281: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694861082: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694862883: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694864684: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694866485: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694868286: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694870087: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694871888: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694873689: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694875490: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694877291: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694879092: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694880893: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694882694: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694884495: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694886296: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694888097: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694889898: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694891699: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694893500: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694895301: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694897102: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694898903: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694900704: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694902505: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694904306: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694906107: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694907908: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694909709: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694911510: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694913311: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694915112: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694916913: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694918714: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694920515: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694922316: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694924117: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694925918: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694927719: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694929520: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694931321: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694933122: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694934923: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694936724: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694938525: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694940326: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694942127: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694943928: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694945729: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694947530: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694949331: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694951132: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694952933: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694954734: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694956535: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694958336: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694960137: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694961938: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694963739: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694965540: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694967341: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694969142: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694970943: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694972744: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694974545: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694976346: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694978147: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694979948: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694981749: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694983550: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694985351: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694987152: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694988953: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694990754: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694992555: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694994356: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694996157: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694997958: Saving in-memory database to /mosquitto/data//mosquitto.db.
1694999759: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695001560: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695003361: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695005162: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695006963: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695008764: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695010565: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695012366: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695014167: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695015968: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695017769: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695019570: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695021371: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695023172: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695024973: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695026774: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695028575: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695030376: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695032177: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695033978: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695035779: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695037580: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695039381: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695041182: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695042983: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695044784: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695046585: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695048386: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695050187: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695051988: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695053789: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695055590: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695057391: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695059192: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695060993: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695062794: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695064595: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695066396: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695068197: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695069998: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695071799: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695073600: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695075401: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695077202: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695079003: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695080804: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695082605: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695084406: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695086207: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695088008: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695089809: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695091610: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695093411: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695095212: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695097013: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695098814: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695100615: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695102416: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695104217: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695106018: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695107819: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695109620: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695111421: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695113222: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695115023: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695116824: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695118625: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695120426: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695122227: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695124028: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695125829: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695127630: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695129431: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695131232: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695133033: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695134834: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695136635: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695138436: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695140237: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695142038: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695143839: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695145640: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695147441: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695149242: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695151043: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695152844: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695154645: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695156446: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695158247: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695160048: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695161849: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695163650: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695165451: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695167252: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695169053: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695170854: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695172655: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695174456: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695176257: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695178058: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695179859: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695181660: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695183461: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695185262: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695187063: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695188864: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695190665: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695192466: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695194267: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695196068: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695197869: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695199670: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695201471: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695203272: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695205073: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695206874: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695208675: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695210476: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695212277: Saving in-memory database to /mosquitto/data//mosquitto.db.
1695214078: Saving in-memory database to /mosquitto/data//mosquitto.db.
